beam,syst,chi2_shape_up,chi2_shape_down,chi2_raw_up,chi2_raw_down,dmean_up,dmean_down,rate_change_pct_up,rate_change_pct_down,dvar_up,dvar_down,ks_pct_up,ks_pct_down,asymmetry_pct
RHC,AGKYxF1pi,0.000177358,0,0.000299043,0,0.000132562,0,-0.0121729,0,5.01508e-05,0,0.00721865,0,0.0121729
RHC,DISvbarpCC2pi_2020,6.82178e-05,6.82344e-05,9.86582e-05,9.86582e-05,-5.40818e-06,5.40884e-06,0.00608643,-0.00608643,-9.67566e-05,9.67683e-05,0.00247739,0.00247769,0
RHC,DISvpCC2pi_2020,5.16779e-05,5.17031e-05,0.000173419,0.000173419,-7.16726e-05,7.169e-05,0.0121729,-0.0121729,-0.000121834,0.000121853,0.00346251,0.00346335,0
RHC,DISvpCC1pi_2020,4.43232e-05,4.4334e-05,7.47608e-05,7.47608e-05,-6.62688e-05,6.62768e-05,0.00608643,-0.00608643,-2.5084e-05,2.50783e-05,0.00360866,0.0036091,0
RHC,DISvbarnNC1pi_2020,4.43232e-05,4.4334e-05,7.47608e-05,7.47608e-05,-6.62688e-05,6.62768e-05,0.00608643,-0.00608643,-2.5084e-05,2.50783e-05,0.00360866,0.0036091,0
RHC,DISvnNC1pi_2020,4.43232e-05,4.4334e-05,7.47608e-05,7.47608e-05,-6.62688e-05,6.62768e-05,0.00608643,-0.00608643,-2.5084e-05,2.50783e-05,0.00360866,0.0036091,0
RHC,DISvpNC2pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvpNC3pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvnCC2pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvnCC3pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvnNC0pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,AGKYpT1pi,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvnNC2pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvpCC3pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvnNC3pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvpCC0pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvpNC1pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvpNC0pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvnCC0pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvbarpNC3pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvbarpNC2pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvbarpNC0pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvbarpCC3pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvbarpCC0pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvbarnNC3pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvbarnNC0pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvbarnCC3pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,DISvbarnCC0pi_2020,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,CV2uBY,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,CV1uBY,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,BhtBY,0,0,0,0,0,0,0,0,0,0,0,0,0
RHC,AhtBY,0,0,0,0,0,0,0,0,0,0,0,0,0
